id,location,lat,lon,date,text,named_entities
DEFE-24-1923_150,"HMA Law, Tenby Street, Jewellery Quarter, Birmingham, West Midlands Combined Authority, West Midlands, England, B1 3ED, UK",52.4851977,-1.913720701,,"J. Meteorological conditions during operations. (Moving clouds, haze, mist
etc ) 0
.~ å¢./g):':åÈ:‰Ûª
\l
.-v-
m , . ‰Ûª x / 3/ /' y/
A] 1‰ÛÏ? yM/j J&F‰ÛªVV' 5i"" ‰Û÷1‰Ûª???"" 4 - /,X:b'i""i‰Û÷ .<
1‰Û÷
\
K. Nearobz objects. (Telephone lines; high voltage lines; reservoir, lake or
dam, swamp or marsh; river; high buildings, tall chimneys, steeples, spires, TV
or radio masts; airfields; generating plant; factories, pits or other sites with
flood-lights or other night lighting).
I
,1 ' .J‰ÛÓ .3 1t 1;, ' / ‰Ûª ‰Ûª -
Qmwxa. mawwÌ© .HMA NW 444:1..pr ‰ÛùTMa-Wi J0 ..
'\
\
L. To whom reggrted. (Police, military organisations, the press etc).
VIE R: affluhw
.3303; S‰ÛªÌ©ag•ÂÅg/il
K
M. Name and address of informant.
 
N. Any background on the in ormant that may he volunteered.
..._. -,-.r,‰Û÷ ,- y H ->
54‰ÛÏ‰ÛÏ~ gmfgh•ÂÅf ~s4mmuå£ mr•Ââwå¢r
O. Other witnesses.
m ‰ÛÓ
. 9 z 3
. . i - ' , I 1 i)‰ÛÏ
(3:1;ng ,3 rsåÈ n-mwi•ÂÅd"" (/5 B‰Û÷Jmu‰ÛÏ 9195.åÈ; 3 ,4} 54/1349 f
‰Û÷3 '-. x
o
P. Date and time of receipt of report.
J. Me","[(u'NUMBER', u'0'), (u'MONEY', u'~ cents'), (u'NUMBER', u'\\'), (u'NUMBER', u'3'), (u'NUMBER', u'1'), (u'NUMBER', u'1'), (u'NUMBER', u'???'), (u'NUMBER', u'4'), (u'NUMBER', u'1'), (u'NUMBER', u'\\ K. Nearobz'), (u'TITLE', u'river'), (u'TIME', u'night'), (u'NUMBER', u'.3'), (u'NUMBER', u'1'), (u'ORGANIZATION', u'HMA'), (u'NUMBER', u'444:1'), (u'NUMBER', u'\\'), (u'NUMBER', u'.3303'), (u'MISC', u'N. Any'), (u'NUMBER', u'54 ````'), (u'NUMBER', u'~'), (u'MONEY', u'# mr\ufb02w cents'), (u'NUMBER', u'9'), (u'NUMBER', u'3'), (u'NUMBER', u'1'), (u'NUMBER', u'3:1'), (u'NUMBER', u',3'), (u'NUMBER', u'5'), (u'NUMBER', u'9195'), (u'NUMBER', u'3 ,4'), (u'NUMBER', u'54/1349'), (u'NUMBER', u'3')]"
DEFE-24-1923_151,,,,SUNDAY 5TH MAY 1985,"Wm‰Ûù, - ""MW‰ÛÏ -åÈ$U'EMN~F. åÇK )MK‰ÛªI'I‰ÛÏ. Z'Lqm'uwwv ~ xwm numvn.
. w
3‰Û÷
- xanrvv - \...‰Û÷r'""c
'xmww M•ÂÅ‰Ûªa•ÂÅ , ‰ÛÏ(W W
'W '3' '*,. m‰Ûªt\.'~"" \k•Ââ‰Û÷•ÂÅ'.‰Û÷
\
_ V'F' ,.
cABå¢34 18/1231V13SC1224. ‰Û÷1'\
"" FOR CAB ,
ROUTINE/ROUTlNE 1811452 HAY 85
FROM
•ÂâB
QNFO
u N c L A s s 1 F I E n
sxc 26F
MODUK,AIR FOR s4F(A1R). HQRAFSC FOR CPSYO.
UNIDENTIFIED FLYING OBJECT , ~
INCIDENTS SEPARATE DAYS
TWO
$221
('3
zm-nmu
PAGE 2 RBDPCU å¢å¢3 UNCLAS
Zt‰Û÷I‰ÛªR‰Û÷C.
Ì© .
""0'00
D‰ÛªUMOQ'CU3‰Ûª
'NIL
NCIDENT TWO
~WEST TOQARD RISCA
 
 
 
åÇa
U'N C k A s s I F-I E D
I
euEPeL 498
M UK AlRå¨ 3$å_
H FSC 4v
SUNDAY 5TH MAY 1985 FOR APPROX A MINS BET 133å¢ AND 14å¢å¢
CIGAR SHAPE. BLACK ‰ÛÓ
OVAL WITH DOME, BLU REY BODY CLEAR DOME V)
BEDROOM WlNDOW OF TREVETHJN PONTYPOOL åÈ
LOOKING EAST ,
NAKED EYE ( PHOTOGRAPHS TAKEN eF BOTH OBJECTS ) 2
EAST - i
VERTICAL ‰Û÷~
(1) UNKNOWN (2) 1å¢å¢FT .
STATIONARY THEN VERTICAL -} .
) =X
f
CLOUDY. RAIN
NA
 
 
wMBRAN POLICE STATION J
A SCHOOLBOY ATTENDAN
MBRAN OF
BOY APPEARS TO BE SENSIBLE. IS CERTAIN OF HIS FACTS AND WILL
NOT CHANGE STORY HAS RETICENT IN REPORTiNG MATTER DUE TO FEAR
BEING RIDICULED
1145/18/å¢5/85 ( DELAY AUAITING PHOTOGRAPHS
IS PREPARED FOR INTERVIEws BUT REQUESTS N0 PUBLICITY
MEDNESDAY 8TH HAY 1985 FOR APPROX THREE MINS AT å¢8å¢å¢
oVAL WITH DO•ÂâE. B o o BODY‰Û÷MiTH CLEAR DOME
BEDROOM wsmnou 0F cuMBRAN LOOKING wEs1
NAKED EYE ( PHOTOGR
HORIZONTAL
UNKNOWN
 
 
Wm","[(u'MONEY', u""$ U'EMN ~""), (u'NUMBER', u'3'), (u'NUMBER', u'3'), (u'NUMBER', u'\\'), (u'NUMBER', u'_'), (u'NUMBER', u'34\xa018/1231'), (u'NUMBER', u'1'), (u'NUMBER', u'\\'), (u'NUMBER', u'1811452'), (u'NUMBER', u'85'), (u'NUMBER', u'1'), (u'NUMBER', u'~'), (u'DURATION', u'DAYS TWO $ 221'), (u'NUMBER', u'3'), (u'MONEY', u'2 RBDPCU cents'), (u'NUMBER', u'3 UNCLAS'), (u'NUMBER', u""0 '00""), (u'NUMBER', u'TWO ~'), (u'NUMBER', u'498'), (u'COUNTRY', u'UK'), (u'NUMBER', u'3 $ \xa7'), (u'DATE', u'SUNDAY 5TH MAY 1985'), (u'DURATION', u'A MINS'), (u'MONEY', u'133 cents'), (u'MONEY', u'14 cents cents'), (u'NUMBER', u'2'), (u'NUMBER', u'1'), (u'NUMBER', u'2'), (u'MONEY', u'1 cents cents'), (u'NUMBER', u'1145/18 / cents 5/85'), (u'ORDINAL', u'8TH'), (u'DATE', u'1985'), (u'DURATION', u'THREE MINS AT cents 8 cents cents')]"
DEFE-24-1923_145,"Wiltshire, South West England, England, UK",51.25,-1.916667,Saturday 25 May 1985,"28th May, 1985
RAF Rudloe Manor,
Att'n. Flying Complaints Flight,
Hawthorne,
Wiltshire SN13 0P0
 
Dear Sirs,
I am writing to confirm the information I gave by telephone
to the Duty Officer, RAF Operations, at approximately 0110 on Saturday 25 May 1985.
I reported that during a visit to friends at Cowley Hill,
a little north of Borehamwood, Hertfordshire, I had seen ‰ÛÓ at some time between
2100 and 2130 hours on Friday 24 May 1985 ‰ÛÓ a triangular array of lights in the
direction of Elstree. They appeared to form an equilateral triangle of white to
yellow lights, self‰ÛÓilluminated, with the base parallel to the horizon, at an ele‰ÛÓ
vation of 30 to 40 degrees. I reported the azimuth as being about South East, but
telephoned the Operations Room again at about 1730 on Saturday 25 May 1985 to say
that this was clearly in error: the azimuth was certainly South West rather than
South East.
I heard no sound and detected no movement in this array of
lights. It appeared to be stationary in the sky below cloud cover which I estimated
at about 10/10ths stratus. The sighting lasted for about 2 minutes, suggesting to
me that I was not observing an aircraft in (for example) the Heath Row circuit.
I can make no estimate of distance. But the angular dim‰ÛÓ
ensions of the object were (approximately):‰ÛÓ
a. About one sixth of the diameter of the moon for each of the
three lights (viz. five or six minutes of arc).
b. About five or six diameters. between each of the three lights,
viz. each side of the equilateral triangle must have been of
the order of 40 or more minutes of arc.
As a former member of the British Astronomical Association
(which I only recently relinquished on moving to London, where telescopic observa‰ÛÓ
tion is impossible) and as an ex‰ÛÓRAF navigator, I rather doubt that I am easily
deceived by ae ial phenomena. My distinct impression is that 1 perceived an event
for which no nady explanation is possible in wholly conventional terms- Astronomical
phenomena are, I think, ruled out by the extensive cloud cover as well as by the
very regular, triangular formation of the three lights seen. And aircraft lights
seem a very unlikely explanation.
In view of the impossibility of estimating a precise dist‰ÛÓ
ance for the sighting, I was not able to answer the questions put to me by the
Operations Room and again by the Duty Desk at the MOD Main Building, Whitehall,
about whether the sighting was near to high‰ÛÓpower voltage lines, bodies of still
water or a local town. There is a reservoir near Elstree; high-voltage lines are
endemic in Hertfordshire; and the county abounds in towns. But I can give you only
the angular dimensions of the object(s) seen; and the precise distance must remain
 
28","[(u'DATE', u'28th May , 1985 RAF'), (u'PERSON', u'Hawthorne'), (u'LOCATION', u'Wiltshire'), (u'ORGANIZATION', u'RAF Operations'), (u'DATE', u'0110'), (u'DATE', u'Saturday 25 May 1985'), (u'LOCATION', u'Cowley Hill'), (u'CITY', u'Borehamwood'), (u'CITY', u'Hertfordshire'), (u'DATE', u'2100 and 2130 hours on Friday 24 May 1985'), (u'LOCATION', u'Elstree'), (u'NUMBER', u'30'), (u'NUMBER', u'40'), (u'LOCATION', u'South East'), (u'MISC', u'Operations Room'), (u'DATE', u'about 1730'), (u'DATE', u'Saturday 25 May 1985'), (u'LOCATION', u'South West'), (u'LOCATION', u'South East'), (u'DURATION', u'about 2 minutes'), (u'MISC', u'Heath Row'), (u'NUMBER', u'one sixth'), (u'NUMBER', u'three'), (u'NUMBER', u'five'), (u'DURATION', u'six minutes'), (u'NUMBER', u'five'), (u'NUMBER', u'six'), (u'NUMBER', u'three'), (u'NUMBER', u'40'), (u'DURATION', u'minutes'), (u'ORGANIZATION', u'British Astronomical Association'), (u'DATE', u'recently'), (u'CITY', u'London'), (u'ORGANIZATION', u'RAF navigator'), (u'NUMBER', u'1'), (u'NUMBER', u'three'), (u'ORGANIZATION', u'Operations Room'), (u'ORGANIZATION', u'Whitehall'), (u'LOCATION', u'Elstree'), (u'CITY', u'Hertfordshire'), (u'NUMBER', u'28')]"
DEFE-24-1923_93,,,,4-Jan,"Ci 3; 2; r31 .3474
3 .53; 4,2:% 5 såÈ: o
z.) 3L5 {.4ng 43% L2: A,
3} •ÂÅg ‰Û÷33 gm a :5
5,9, A3 .45 13.3 5V EX
5 w? wig?) åÇ.3 x‰ÛÏ?
{s 33 \\ $346 {3955 5
.1: W); åÇ•ÂÅnd; 3 •ÂÅx??? 4 JAN?
E z, 335åÈ % \ % $36:
-Tgfdxs•ÂÅ/S 731? 4104,51,,va
r338 {IBM 4,6; r45åÈ
E \ SJ Bu. :3 Es W 3,23 .
\J.F|Q)3•ÂÅf2 <32?‰Ûù Lw$xbd Ag
i s å_å_V<q a :3; 3M
Ci 3;","[(u'NUMBER', u'3'), (u'NUMBER', u'2'), (u'NUMBER', u'r31 .3474 3 .53'), (u'NUMBER', u'4,2 : % 5'), (u'NUMBER', u'.4'), (u'PERCENT', u'43 %'), (u'NUMBER', u'3'), (u'NUMBER', u'33'), (u'NUMBER', u'5 5,9'), (u'NUMBER', u'.45 13.3'), (u'NUMBER', u'5'), (u'NUMBER', u'.3'), (u'NUMBER', u'33 \\ \\ $ 346'), (u'NUMBER', u'3955 5 .1'), (u'NUMBER', u'3'), (u'NUMBER', u'???'), (u'DATE', u'4 JAN'), (u'NUMBER', u""335 '' % \\ % $ 36""), (u'NUMBER', u'731'), (u'NUMBER', u'4104,51'), (u'NUMBER', u'4,6'), (u'NUMBER', u'\\'), (u'NUMBER', u'3'), (u'NUMBER', u'3,23'), (u'NUMBER', u'|'), (u'NUMBER', u'32'), (u'MONEY', u'$ xbd'), (u'NUMBER', u'\xa7 \xa7'), (u'NUMBER', u'q'), (u'NUMBER', u'3'), (u'NUMBER', u'3')]"
DEFE-24-1923_179,"Trethomas News, 3, Newport Road, Lower Graig-Y-Rhacca, Bedwas Trethomas & Machen, Trethomas, Caerphilly, Wales, CF83 8BY, UK",51.5917498,-3.183331829,15-Mar-85,"L. To whom reported (Police, The Sun News paper
military, press etc)
M. Name & Address of‰Û÷ Informant m
London NW 2
 
 
N. Background of Informant that None known
may be volunteered
O. Other Witnesses = Neasden
 
 
 
 
London NW 2
P. Date, Time of Receipt 17 Mar 85 1940 hrs
Q. Any Unusual Meteorological None known
Conditions
R. Remarks ' This object was first seen
in the same area on 15 Mar 85
at around 2000 hrs. by
and he reported t
sighting to the press(Sun Ne
paper).
 
 
 
 
 
Squadron Leader
Duty Operations Officer
Date..f'7.?1??.å_3.5...... AF Ops
Copies tozl -
SCC(AS)2y/
AEW/GE
DI 55
File AF Ops/2/5/1","[(u'ORGANIZATION', u'The Sun News'), (u'CITY', u'London'), (u'NUMBER', u'2 N. Background of Informant'), (u'ORGANIZATION', u'Neasden London NW 2'), (u'DATE', u'17 Mar 85 1940 hrs'), (u'ORDINAL', u'first'), (u'DATE', u'15 Mar 85'), (u'DATE', u'2000 hrs'), (u'TITLE', u'Leader'), (u'NUMBER', u'7'), (u'NUMBER', u'1 ??'), (u'NUMBER', u'3.5'), (u'STATE_OR_PROVINCE', u'AS'), (u'NUMBER', u'55'), (u'NUMBER', u'1')]"
DEFE-24-1923_87,,,,,Too short,[]
DEFE-24-1923_192,,,,,"L. To whom reported (Police, nga4
military, preSs etc) ma f•Ââu~‰Û÷
M&Tmbg WA. NXCEI J
Sec•Ââon40.
M. Name & Address of Informant
N. Background of Informant that
may be volunteered
0. Other Witnesses N11.
P. Date, Time of Receipt 6 7774f [830
Q. Any Unusual Meteorological 7&Ì©
Conditions
R. Remarks
 
 
 
 
 
Copies to:
Sec(AS)2
AEW/GE
D1 55
\File AF Ops/2/5/1
 
Squadron Leader
Duty Operations Officer
AF Ops","[(u'STATE_OR_PROVINCE', u'WA'), (u'NUMBER', u'0'), (u'NUMBER', u'6'), (u'NUMBER', u'830'), (u'NUMBER', u'7'), (u'DURATION', u'Sec'), (u'STATE_OR_PROVINCE', u'AS'), (u'NUMBER', u'2'), (u'NUMBER', u'55 \\'), (u'NUMBER', u'1 Squadron Leader Duty Operations Officer AF Ops')]"
DEFE-24-1923_186,"West Drayton, Hillingdon, London, Greater London, England, UB7 7JF, UK",51.503513,-0.4662704,"March , 1985","SD , STAFFORDQHRE POLK]?
Telephone: Sm•Ââord Chief Constable‰Ûªs O‰Û÷•ÂÅCC‰Û÷,
Telex: Cannock Road,
Stafford.
OurReL 85/A3/7/2 srn ooc
* ‰Û÷\ p '3
Q‰Ûù x•ÂÅ‰Û÷S/I 4- w å¢
Your Ref. I J ""A [ (3""25-2,‰Ûª
12th‰ÛÏ March, 1985 K 7
Dear Sir, r? kw
g‰ÛÏ:
Unidentified Flying Object
I forward, herewith, for your information,
a copy of a police report concerning the sighting
of an unidentified flying object in my Force
area.
Y f ithf ll
 
 
 
 
 
‰Û÷
3
5
Chief Constable
 
The Superintendent,
London Air Traffic Control Centre,
Porters Way,
West Drayton,
Middlesex,
UB7 9AX.
 
u awsx‰Û÷raxmm -~ :)
{Mgmri•Ââ'MWM•ÂâRANEVUZWr-J ~ \","[(u'STATE_OR_PROVINCE', u'SD'), (u'TITLE', u'Chief Constable'), (u'CITY', u'Cannock Road'), (u'CITY', u'Stafford'), (u'NUMBER', u'2'), (u'NUMBER', u'3'), (u'NUMBER', u'4'), (u'MONEY', u'w cents'), (u'NUMBER', u'3'), (u'NUMBER', u'25-2'), (u'ORDINAL', u'12th'), (u'DATE', u'March , 1985'), (u'NUMBER', u'7'), (u'NUMBER', u'3 5 Chief Constable'), (u'TITLE', u'Superintendent'), (u'ORGANIZATION', u'London Air Traffic Control Centre , Porters Way'), (u'LOCATION', u'West Drayton'), (u'CITY', u'Middlesex')]"
DEFE-24-1923_78,"Cambridge, Station Road, Petersfield Ward, Cambridge, Cambridgeshire, East of England, England, CB1 2JH, UK",52.194144,0.1375027,' 37,"å£3-
Sec•Ââon40.
 
ANNEX A TO
 
 
SD? 36:
REPORT OF AN UNIDENTIFIED FLYING OBJECT
A. Date, Time 5: l/O‰Û÷P‰ÛªO‰Ûù 04‰Ûª7‰Ûù‰ÛÏ
Duration of Sighting x/o•ÂÅbog Aoc ff
 
GI ?;llp'v'u'.l""/
:- 4‰Ûª.
:3 Hr' ‰Û÷75 n :‰Û÷93‰Û÷ ‰Ûª 0
B. D-s-.1p.1-n -f Cbg u 5.7 3 ‰ÛÏKm 04726 OR
[1.5%
(No of objects, size,
shape, colour, brightness)
.A-
.. a , /~_ .
UV ' 4‰Ûª1 LIJL‰Û÷OL_I,-\
 
C. Exact Position of Observer HV00035_ JAdfoor?
Location, indoor/outdoor,
stationary/moving
 
D. How Observed (naked eye, _' - •Ââ
‰Û÷ binoculars, other optical ‰ÛªVH457‰Ûù ‰Ûª37‰Ûù ‰Û÷
device, still or movie)
 
Army a .r r 72725.9
 
E. Direction in which object _/ _ ,5. ""
first. seen (A landmark may z3/7/vV/Ecal vavn,d H0052:
' ' - \ A 1.
be more useful than a badly vao mef'ooox thcHÌ©ouxL
estimated bearing) 76Mm20$ Hny WAR@03(R\M13U
' ' HEAa o‰Ûª
F. Angle of Slght (Estlmated 5å¡ A•ÂÅbv•ÂÅ I r
lvolwauea F&Lv JEdeV1
helghts are unrellable) \mruaov/
 
 
 
G. Distance (By reference to a /OC> 7‰Ûù?
known lanamark)
H. Movements (Changes in E, ‰Û÷F & G 305% 43015 TÌ©aÌ©f
may be of more use than
estimates of course and speed)
J. Met Conditions during Observations Ct543 7357'3•ÂÅ 04a
(Moving clouds, haze, mist etc) OAnnJ
 
 
 
 
K. Nearby Objects (Telephone lines,
high voltage lines, reservoir, lake
or dam, swamp or marsh, river,
high buildings, tall chimneys,
steeples, spires, TV or radio masts,
airfields, generating plant,
factories, pits or other sites with
floodlights or night lighting)
q
A :‰ÛÓ
AhuCHUOUK"" Hvaz
 
 
 
 
å£3-","[(u'MONEY', u'# 3'), (u'STATE_OR_PROVINCE', u'SD'), (u'NUMBER', u'36'), (u'ORGANIZATION', u'Time 5'), (u'NUMBER', u'04'), (u'NUMBER', u""7 ''``""), (u'NUMBER', u'4'), (u'DURATION', u""3 Hr ' ` 75""), (u'NUMBER', u'93'), (u'NUMBER', u'0 B.'), (u'ORGANIZATION', u'Cbg'), (u'NUMBER', u'5.7 3'), (u'NUMBER', u'04726 OR'), (u'PERCENT', u'1.5 %'), (u'NUMBER', u'~ _'), (u'NUMBER', u'4'), (u'NUMBER', u'1'), (u'NUMBER', u'\\'), (u'NUMBER', u'_'), (u'DATE', u""' 37""), (u'ORGANIZATION', u'Army'), (u'NUMBER', u'72725.9 E. Direction'), (u'NUMBER', u'_'), (u'NUMBER', u'_ ,5'), (u'ORDINAL', u'first'), (u'NUMBER', u'1'), (u'MONEY', u'$ Hny WAR@03'), (u'NUMBER', u'\\'), (u'ORGANIZATION', u'Estlmated 5 \xb0'), (u'NUMBER', u'I'), (u'ORGANIZATION', u'F&L'), (u'NUMBER', u'7'), (u'PERCENT', u'305 % 43015'), (u'NUMBER', u'7357'), (u'TITLE', u'river'), (u'TIME', u'night'), (u'MONEY', u'# 3')]"
DEFE-24-1923_50,,,,,Too short,[]
DEFE-24-1923_2,"Seaton Carew, Seaton Lane, Foggy Furze, Seaton Carew, Hartlepool, North East England, England, TS25 1DW, UK",54.6580139,-1.2005633,9-Oct-83,"U N C LMSWEEE D/ U N CLASSI Fl ED MOD Form 329D
MINISTRY OF DEFENCE ‰Û÷qqa
1. Attention ls DXVISION/ESTABLISHMENT/UNIT/BRANCH
drawn to the
notes on the
inside •Ââap
IL/ 2. Enter notes of
related •ÂÅles on
(1/ page 2 of this
 
 
 
 
 
. Date opened
 
jacket.
 
....................................................................................................................
..........................................................................................................................
4f mom 01175805 REPORT$ ..................................................
; ‰Ûªl‰Ûªo ZS‰Û÷ 0cm"" KS‰Ûª
"" Referredjo M. Date ..... End‰ÛÏ Referred to. Date Encl Referred to Date Encl ~93åÈ Encl
 
 
 
 
 
 
 
 
 
 
 
 
.......................... IIIHHIHHHH I‰ÛÏ
............................................... pne R 91; SEC(AS)I12/2
 
 
 
 
 
 
 
 
 
W‰Û÷VAJ "" ........ . A
‰ÛÏ‰Û÷V fox DRO USE ONLY p‰ÛÏ
1:: Review date I l I
.................. SENT OUT DATE
Ex t
.4 - ‰Û÷ Fr01n3DlNF0(EXP)R2 ..................................................
' 2nd Review date PA ACT B mm A‰Û÷ ‰Ûù36""‰ÛÏ
(MODF H01: csMi \ddw UB3 ‰ÛÏ‰ÛÏ3 ‰ÛÏ9 OCT 2683 .................................................
o
mWCLASS‰ÛªFIED ...................................................
RESTRICTEDIUNCLASSIFIED
U N C","[(u'NUMBER', u'1'), (u'STATE_OR_PROVINCE', u'IL'), (u'NUMBER', u'2'), (u'NUMBER', u'1'), (u'NUMBER', u'2'), (u'NUMBER', u'01175805'), (u'NUMBER', u'0'), (u'STATE_OR_PROVINCE', u'KS'), (u'NUMBER', u'93'), (u'NUMBER', u'I'), (u'NUMBER', u'91'), (u'ORGANIZATION', u'SEC'), (u'STATE_OR_PROVINCE', u'AS'), (u'NUMBER', u'```'), (u'NUMBER', u'1'), (u'NUMBER', u'.4'), (u'ORDINAL', u'2nd'), (u'STATE_OR_PROVINCE', u'PA'), (u'NUMBER', u'36'), (u'NUMBER', u'\\'), (u'NUMBER', u'```` 3'), (u'DATE', u'9 OCT 2683')]"
DEFE-24-1923_44,,,,' 41,"‰Ûª41)‰ÛÏle [1; ‰Ûª7'32/ 0""V•ÂÅ: .. (I (4.... 4V 7/
i ‰Û÷ /7/ f\
2 .v. MN ‰Û÷
 
:5le i åÈ ‰Ûù(a ,
‰Ûùå£4,117 \V‰ÛªV v g, }‰ÛÏ7/ 4'. {. ir/Ì©q :4/‰Û÷42 m.g•ÂÅv)
XinL w J ,‰Û÷ngx/L‰ÛÓI? $47K M 1;) 9-chij LåÈ
I
V
9,5}
J/ I!
Hf‰Ûªr•ÂÅ‰Û÷Ì©c Ì© QC.‰ÛÏ , _ 5
Q ~ m P‰ÛÏ; nganMH: 5% 3.; am‰ÛÏ;
iwnm iiwwwi ,5 w ewg; {fwu‰Û÷ij•Ââw ALJ/•ÂÅvup‰Û÷•ÂÅ
mm LåÈ r‰Ûù""‰ÛÏ~‰Ûù{‰Ûª ?m WW‰ÛÓm OWN‰Ûù ‰ÛÏD
3 å£41. V imam""...
.a
i
‰Ûª41)‰ÛÏ","[(u'DATE', u""' 41""), (u'NUMBER', u'1'), (u'NUMBER', u""7 ' 32""), (u'NUMBER', u'0'), (u'NUMBER', u'4'), (u'NUMBER', u'7'), (u'NUMBER', u'7'), (u'NUMBER', u'2'), (u'STATE_OR_PROVINCE', u'MN'), (u'MONEY', u'# 4,117 \\'), (u'NUMBER', u'7'), (u'NUMBER', u'4'), (u'NUMBER', u'4'), (u'NUMBER', u'42'), (u'MONEY', u'$ 47K'), (u'NUMBER', u'1'), (u'NUMBER', u'9,5'), (u'STATE_OR_PROVINCE', u'QC'), (u'NUMBER', u'_ 5'), (u'PERCENT', u'5 % 3'), (u'NUMBER', u',5'), (u'NUMBER', u'3 # 41'), (u'TITLE', u'imam'), (u'DATE', u""' 41"")]"
DEFE-24-1923_52,,,,,Too short,[]
DEFE-24-1923_46,"OHM, West One Plaza, Moorfoot, Saint George's, Sheffield, Yorkshire and the Humber, England, S1 4JB, UK",53.37933435,-1.480072596,Sep-85,"M ,
EIMA-I‰Û÷HNIIIIH'Msz'j
‰Û÷~ cu:
ml]i'i'-|‰ÛªM/-H‰Û÷l)'Hlll-u\. mumu'unvwlmmm
.., .. . ,.
OHM""
I
unnn'wm
I
?‰Û÷Mm
3:; .~ .
6‰Ûª
,f
M
'""Ml'lvv•Ââll'I'I\k‰ÛÓI-ll'll'IlIIItUH'I‰Û÷IIIIIIIH‰Û÷J'IMIIII‰Û÷IIIM
, ‰Û÷ x v
- 'nvcwfzummmmmn-
4 . ag‰ÛÓ ‰Ûù
i
7.
'3
7‰Û÷.
'r
CWDå¢24 1+få¢å¢57 253C5å¢23
FOR ?‰ÛªB L
ROUT NE 1å¢2 å¢Z SEP 85
FROM LATCCMIL
TO MODUK AIR
u N c L A s 3‰Û÷! F 1 E‰Û÷D
SIC 26F
SUBJECT AERIAL PHENOMEN
A. 1å¢2å¢5å¢ (LOCAL) SEP 85, TEN ans
B. ONE LARGE PINKISH‰ÛÓRED ROUND OBJECT WITH ONE SMALLER RED LIGHT
HANGING BELOW
C. OUTDOORS, HAILEY PARK, CARDIFF.
D. NAKED EYE
E. MOVING EAST TO WEST OVER HAILEY PARK
F. 15å¢FT
e. OVERHEAD THE Top 0F
H.‰Û÷STEADå´m
J. CLEAR SKY
K. NOT KNOWN
L. HIWCHURCH POLICE H CARDIFF
M. IIIIIIIIIIIIIIIIiiIIIIIIIIIIIIIIII
PAGE 2 RBDAID Q11 UNCLA
N. NIL
0. SIX OTHER SCHOOL.FRI
P. 1å¢2å¢3å¢z SEP 35 -
BT
DISTRIBUTION 26F
F
CAB 1 Sec (AS) ACT
CA! 1 ACS(P)
CYD 1 DD GE/AEW
CAV 1 DI 55
CAV 2 DSTI
 
u N c L A s s I F‰Ûù: E D
\
\
A
HAILEY PARK HILL
8
ENDS
ION ( CXJ
1
JOCzAFDO )
k
 
 
 
M","[(u'NUMBER', u'|'), (u'ORGANIZATION', u'OHM'), (u'NUMBER', u'3'), (u'NUMBER', u'6'), (u'DATE', u'4'), (u'NUMBER', u'7'), (u'NUMBER', u'3 7'), (u'MONEY', u'CWD cents 24 1 + f cents cents 57 253C5 cents 23'), (u'STATE_OR_PROVINCE', u'NE 1 cents 2 cents'), (u'DATE', u'SEP 85'), (u'ORGANIZATION', u'LATCCMIL'), (u'NUMBER', u'3'), (u'NUMBER', u'1'), (u'MONEY', u'1 cents 2 cents 5 cents'), (u'DATE', u'SEP 85'), (u'NUMBER', u'TEN'), (u'NUMBER', u'ONE'), (u'NUMBER', u'ONE'), (u'CAUSE_OF_DEATH', u'HANGING'), (u'CITY', u'HAILEY PARK'), (u'ORGANIZATION', u'CARDIFF'), (u'CITY', u'HAILEY PARK'), (u'MONEY', u'15 cents'), (u'ORGANIZATION', u'CARDIFF'), (u'NUMBER', u'2'), (u'ORGANIZATION', u'UNCLA N. NIL 0'), (u'NUMBER', u'SIX'), (u'MONEY', u'1 cents 2 cents 3 cents'), (u'DATE', u'SEP 35'), (u'DURATION', u'1 Sec'), (u'STATE_OR_PROVINCE', u'AS'), (u'STATE_OR_PROVINCE', u'CA'), (u'NUMBER', u'1'), (u'NUMBER', u'1'), (u'NUMBER', u'1'), (u'NUMBER', u'55'), (u'NUMBER', u'2'), (u'NUMBER', u'\\ \\'), (u'PERSON', u'HAILEY'), (u'NUMBER', u'8'), (u'NUMBER', u'1')]"
