lat,lon,Country,URL,Summary,id,Captions,Class,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7
10.321909199999999,123.88645659999999,Philippines,http://www.mufoncms.com/files_jeud8334j/88031_submitter_file2__IMG2278.JPG,Two cigar/disc shaped objects hovering over the sea.,738,a man riding a wave on top of a surfboard .,"['Newfoundland, Newfoundland dog']",Newfoundland, Newfoundland dog,,,,,
10.321909199999999,123.88645659999999,Philippines,http://www.mufoncms.com/files_jeud8334j/88031_submitter_file3__IMG2306.JPG,Two cigar/disc shaped objects hovering over the sea.,739,a plane flying over a large body of water .,['wreck'],wreck,,,,,,
30.20106663,-85.8712973,United States,http://www.mufoncms.com/files_jeud8334j/88004_submitter_file1__IMG5708Nov040542PM.jpg,Watching a beach sunset with friends,740,a view of a beach with the ocean in the background .,"['seashore, coast, seacoast, sea-coast']",seashore, coast, seacoast, sea-coast,,,
30.20106663,-85.8712973,United States,http://www.mufoncms.com/files_jeud8334j/88004_submitter_file2__IMG5709Nov040549PM.jpg,Watching a beach sunset with friends,741,a boat floating on top of a body of water .,"['promontory, headland, head, foreland']",promontory, headland, head, foreland,,,
30.20106663,-85.8712973,United States,http://www.mufoncms.com/files_jeud8334j/88004_submitter_file3__IMG5710Nov040551PM.jpg,Watching a beach sunset with friends,742,a boat floating on top of a body of water .,"['drilling platform, offshore rig']",drilling platform, offshore rig,,,,,
30.20106663,-85.8712973,United States,http://www.mufoncms.com/files_jeud8334j/88004_submitter_file4__IMG5711Nov040551PM.jpg,Watching a beach sunset with friends,743,a person flying a kite in the sky .,"['lakeside, lakeshore']",lakeside, lakeshore,,,,,
30.20106663,-85.8712973,United States,http://www.mufoncms.com/files_jeud8334j/88004_submitter_file5__IMG5712Nov040551PM.jpg,Watching a beach sunset with friends,744,a boat floating on top of a body of water .,"['drilling platform, offshore rig']",drilling platform, offshore rig,,,,,
30.20106663,-85.8712973,United States,http://www.mufoncms.com/files_jeud8334j/88004_submitter_file6__IMG5713Nov040551PM.jpg,Watching a beach sunset with friends,745,a plane flying over a body of water .,['pier'],pier,,,,,,
30.20106663,-85.8712973,United States,http://www.mufoncms.com/files_jeud8334j/88004_submitter_file7__IMG5714Nov040551PM.jpg,Watching a beach sunset with friends,746,a kite flying in the sky with a sky background,['balloon'],balloon,,,,,,
30.20106663,-85.8712973,United States,http://www.mufoncms.com/files_jeud8334j/88004_submitter_file8__IMG5715Nov040551PM.jpg,Watching a beach sunset with friends,747,a plane flying over a large body of water .,"['beacon, lighthouse, beacon light, pharos']",beacon, lighthouse, beacon light, pharos,,,
5.5325935,-73.36154350000001,Colombia,http://www.mufoncms.com/files_jeud8334j/87989_submitter_file1__1225010151330889182958633381353n.jpg,The lights seemed to be very very far from us and they were moving across the sky very fast,748,a crowd of people standing on a street corner .,['stage'],stage,,,,,,
43.5058586,-85.12493620000001,United States,http://www.mufoncms.com/files_jeud8334j/87979_submitter_file1__IMG20170924175230021.jpg,Trail camera over farm videotaped a disc flying by.,749,a tv sitting on top of a sandy beach .,"['television, television system']",television, television system,,,,,
43.5058586,-85.12493620000001,United States,http://www.mufoncms.com/files_jeud8334j/87979_submitter_file2__IMG20170924175316083HDR.jpg,Trail camera over farm videotaped a disc flying by.,750,a person on a snowboard in the air .,['snowmobile'],snowmobile,,,,,,
43.5058586,-85.12493620000001,United States,http://www.mufoncms.com/files_jeud8334j/87979_submitter_file3__IMG20170924175426834HDR.jpg,Trail camera over farm videotaped a disc flying by.,751,a computer monitor sitting on top of a desk .,"['screen, CRT screen']",screen, CRT screen,,,,,
48.20462934,-122.7624106,United States,http://www.mufoncms.com/files_jeud8334j/87971_submitter_file1__20170716204534.jpg,Round with 4 objects on the side that seem to go from dark to light,752,a person is flying a kite in a field .,"['lakeside, lakeshore']",lakeside, lakeshore,,,,,
48.20462934,-122.7624106,United States,http://www.mufoncms.com/files_jeud8334j/87971_submitter_file2__20170716204650.jpg,Round with 4 objects on the side that seem to go from dark to light,753,a person standing on a beach flying a kite .,"['cliff, drop, drop-off']",cliff, drop, drop-off,,,,
48.20462934,-122.7624106,United States,http://www.mufoncms.com/files_jeud8334j/87971_submitter_file3__20170716204410.jpg,Round with 4 objects on the side that seem to go from dark to light,754,a large body of water with a sky background,"['seashore, coast, seacoast, sea-coast']",seashore, coast, seacoast, sea-coast,,,
35.963774,-86.52493790000001,United States,http://www.mufoncms.com/files_jeud8334j/87925_submitter_file1__20171110144539.jpg,Silver shiny type reflective went from oval side to side then changed upright up and down oval rocket shape,755,a person riding a motorcycle down a road .,"['trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi']",trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi,
35.963774,-86.52493790000001,United States,http://www.mufoncms.com/files_jeud8334j/87925_submitter_file2__20171110144535.jpg,Silver shiny type reflective went from oval side to side then changed upright up and down oval rocket shape,756,a street sign on a road near a body of water,"['breakwater, groin, groyne, mole, bulwark, seawall, jetty']",breakwater, groin, groyne, mole, bulwark, seawall, jetty
35.963774,-86.52493790000001,United States,http://www.mufoncms.com/files_jeud8334j/87925_submitter_file3__201711101445391.jpg,Silver shiny type reflective went from oval side to side then changed upright up and down oval rocket shape,757,a car driving down a road next to a giraffe .,"['trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi']",trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi,
37.57808186,-106.19939109999999,United States,http://www.mufoncms.com/files_jeud8334j/87907_submitter_file1__Screenshot20171110002828.png,Two green,758,a view of an airplane flying through the sky .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
37.57808186,-106.19939109999999,United States,http://www.mufoncms.com/files_jeud8334j/87907_submitter_file2__Screenshot20171109223931.png,Two green,759,a close up of an apple and a mouse .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
37.57808186,-106.19939109999999,United States,http://www.mufoncms.com/files_jeud8334j/87907_submitter_file3__IMG20170922194838.jpg,Two green,760,a night view of a city street at night .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
37.57808186,-106.19939109999999,United States,http://www.mufoncms.com/files_jeud8334j/87907_submitter_file4__Screenshot20171109223917.png,Two green,761,a close up of a street light with a sky background,"['web site, website, internet site, site']",web site, website, internet site, site,,,
37.57808186,-106.19939109999999,United States,http://www.mufoncms.com/files_jeud8334j/87907_submitter_file5__Screenshot20171109223803.png,Two green,762,a man flying through the air while riding a skateboard .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
35.0942636,-106.5995834,United States,http://www.mufoncms.com/files_jeud8334j/87896_submitter_file1__20140610155508.jpg,I didn't see them,763,a rear view mirror of a car driving down a road .,['car mirror'],car mirror,,,,,,
35.0942636,-106.5995834,United States,http://www.mufoncms.com/files_jeud8334j/87896_submitter_file2__output.jpg,I didn't see them,764,a person flying a kite in a cloudy sky .,"['parachute, chute']",parachute, chute,,,,,
35.0942636,-106.5995834,United States,http://www.mufoncms.com/files_jeud8334j/87896_submitter_file3__ufo1.jpg,I didn't see them,765,a kite flying in the sky over the ocean .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
25.8635967,-80.1261071,United States,http://www.mufoncms.com/files_jeud8334j/87894_submitter_file1__MayherStrip3460.jpg,Witness saw a flying disc in miami beach.,766,a black and white photo of a tennis racket,"['file, file cabinet, filing cabinet']",file, file cabinet, filing cabinet,,,,
25.8635967,-80.1261071,United States,http://www.mufoncms.com/files_jeud8334j/87894_submitter_file2__RainwaterLetter600.jpg,Witness saw a flying disc in miami beach.,767,a pile of books sitting on top of a table .,['menu'],menu,,,,,,
25.8635967,-80.1261071,United States,http://www.mufoncms.com/files_jeud8334j/87894_submitter_file3__MayherStrip2.jpg,Witness saw a flying disc in miami beach.,768,a black and white photo of a man in a suit,"['rule, ruler']",rule, ruler,,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/87878_submitter_file1__Screenshot20171011024842.png,Not lens flare,769,a plane flying over a large body of water .,"['spotlight, spot']",spotlight, spot,,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/87878_submitter_file2__Screenshot20171011024753.png,Not lens flare,770,a view of a plane flying over the mountains .,['volcano'],volcano,,,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/87878_submitter_file3__Screenshot20171011024919.png,Not lens flare,771,a view of a mountain range from a plane .,"['valley, vale']",valley, vale,,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/87878_submitter_file4__Screenshot20171011024928.png,Not lens flare,772,a kite flying in the sky over the ocean .,"['pool table, billiard table, snooker table']",pool table, billiard table, snooker table,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/87878_submitter_file5__Screenshot20171011024924.png,Not lens flare,773,a person in the air on a skateboard,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
51.5337115,-3.2207246,United Kingdom,http://www.mufoncms.com/files_jeud8334j/87866_submitter_file1__6857A15402104B668F7AE98D7622AC9A.jpeg,Motionless,774,a person is flying a kite in a field,"['web site, website, internet site, site']",web site, website, internet site, site,,,
51.5337115,-3.2207246,United Kingdom,http://www.mufoncms.com/files_jeud8334j/87866_submitter_file2__58551D4EF9B444639E821F8448E3392D.jpeg,Motionless,775,a group of people standing on top of a lush green field .,"['mobile home, manufactured home']",mobile home, manufactured home,,,,,
51.5337115,-3.2207246,United Kingdom,http://www.mufoncms.com/files_jeud8334j/87866_submitter_file3__F435FFCAE2D04CC0951C875E2BC93969.png,Motionless,776,a person is in the air on a snowboard .,"['parachute, chute']",parachute, chute,,,,,
44.8426239,-87.3708319,United States,http://www.mufoncms.com/files_jeud8334j/87863_submitter_file2__IMG3338.PNG,Orange plasma craft spotted on three separate occasions. ,777,a large clock tower with a sky background,"['jersey, T-shirt, tee shirt']",jersey, T-shirt, tee shirt,,,,
44.8426239,-87.3708319,United States,http://www.mufoncms.com/files_jeud8334j/87863_submitter_file4__IMG3299.JPG,Orange plasma craft spotted on three separate occasions. ,778,a fire hydrant in the middle of a forest .,['geyser'],geyser,,,,,,
39.5696005,2.6501603,Spain,http://www.mufoncms.com/files_jeud8334j/87858_submitter_file1__Screenshot20171107194646.png,Seen in a selfie i took,779,a person is flying a kite on the beach .,['pelican'],pelican,,,,,,
39.5696005,2.6501603,Spain,http://www.mufoncms.com/files_jeud8334j/87858_submitter_file2__Screenshot20171107194637.png,Seen in a selfie i took,780,a person is flying a kite on the beach .,"['breakwater, groin, groyne, mole, bulwark, seawall, jetty']",breakwater, groin, groyne, mole, bulwark, seawall, jetty
29.50948667,-98.55049915,United States,http://www.mufoncms.com/files_jeud8334j/87412_submitter_file1__2017072105202711.jpg,I capture this same ship a lot. it's paranormal. i see green orb's,781,a person on a skateboard doing a trick .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
29.50948667,-98.55049915,United States,http://www.mufoncms.com/files_jeud8334j/87412_submitter_file2__2017072105203111.jpg,I capture this same ship a lot. it's paranormal. i see green orb's,782,a group of people standing in front of a traffic light .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
29.50948667,-98.55049915,United States,http://www.mufoncms.com/files_jeud8334j/87412_submitter_file3__2017072105203711.jpg,I capture this same ship a lot. it's paranormal. i see green orb's,783,a person holding a red and black umbrella .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
29.50948667,-98.55049915,United States,http://www.mufoncms.com/files_jeud8334j/87412_submitter_file4__FBIMG1502062107048.jpg,I capture this same ship a lot. it's paranormal. i see green orb's,784,a black and white photo of a person holding a camera,['digital clock'],digital clock,,,,,,
39.9868904,-75.4007058,United States,http://www.mufoncms.com/files_jeud8334j/87403_submitter_file1__20171016192137.jpg,Two equal sized lights that moved in tandem,785,a picture of a christmas tree in the dark .,['matchstick'],matchstick,,,,,,
39.9868904,-75.4007058,United States,http://www.mufoncms.com/files_jeud8334j/87403_submitter_file2__20171016192154.jpg,Two equal sized lights that moved in tandem,786,a close up of a person holding a cell phone,['matchstick'],matchstick,,,,,,
47.1226693,-122.1239455,United States,http://www.mufoncms.com/files_jeud8334j/87385_submitter_file1__20171017001050.jpg,Orting orbs or hovering craft,787,a bathroom with a shower and a toilet .,"['wardrobe, closet, press']",wardrobe, closet, press,,,,
47.1226693,-122.1239455,United States,http://www.mufoncms.com/files_jeud8334j/87385_submitter_file2__20171017001126.jpg,Orting orbs or hovering craft,788,a black and white photo of a person on a bed .,"['lampshade, lamp shade']",lampshade, lamp shade,,,,,
47.1226693,-122.1239455,United States,http://www.mufoncms.com/files_jeud8334j/87385_submitter_file3__20171017001131.jpg,Orting orbs or hovering craft,789,a view of a building with a clock on the wall .,['window shade'],window shade,,,,,,
47.1226693,-122.1239455,United States,http://www.mufoncms.com/files_jeud8334j/87385_submitter_file4__20171017001144.jpg,Orting orbs or hovering craft,790,a black and white photo of a person on a skateboard .,"['cliff, drop, drop-off']",cliff, drop, drop-off,,,,
47.1226693,-122.1239455,United States,http://www.mufoncms.com/files_jeud8334j/87385_submitter_file5__20171017001153.jpg,Orting orbs or hovering craft,791,a fire hydrant in the middle of a forest .,['pole'],pole,,,,,,
51.769787,0.093926,United Kingdom,http://www.mufoncms.com/files_jeud8334j/87369_submitter_file1__DD5348E644014AE0B2FACE9BBE3529BD.jpeg,Stationary light seen with eye that disappeared after 10 mins,792,a city street at night with a traffic light .,"['mobile home, manufactured home']",mobile home, manufactured home,,,,,
51.769787,0.093926,United Kingdom,http://www.mufoncms.com/files_jeud8334j/87369_submitter_file2__F7E40C5D425C408192139C3F85078B2D.jpeg,Stationary light seen with eye that disappeared after 10 mins,793,a view of a city street from a car .,"['cab, hack, taxi, taxicab']",cab, hack, taxi, taxicab,,,
51.769787,0.093926,United Kingdom,http://www.mufoncms.com/files_jeud8334j/87369_submitter_file3__35CBAD028919486C8C9B04837D3C0396.jpeg,Stationary light seen with eye that disappeared after 10 mins,794,a traffic light on a city street with buildings in the background,"['cinema, movie theater, movie theatre, movie house, picture palace']",cinema, movie theater, movie theatre, movie house, picture palace,,
51.769787,0.093926,United Kingdom,http://www.mufoncms.com/files_jeud8334j/87369_submitter_file4__0B3816017E774A398B68C10AD974066E.jpeg,Stationary light seen with eye that disappeared after 10 mins,795,a close up of a person holding a cell phone,['modem'],modem,,,,,,
33.68355834,-117.99869199999999,United States,http://www.mufoncms.com/files_jeud8334j/87365_submitter_file1__4A387273E7434AC38411825E53C1A01E.jpeg,Was taking look moon photos and saw star change colors and pattern.,796,a close up of a person holding a frisbee,['ping-pong ball'],ping-pong ball,,,,,,
33.68355834,-117.99869199999999,United States,http://www.mufoncms.com/files_jeud8334j/87365_submitter_file2__716FDDFD481C4AEAB0A06539CC4AD782.jpeg,Was taking look moon photos and saw star change colors and pattern.,797,a black and white photo of a street light .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
33.68355834,-117.99869199999999,United States,http://www.mufoncms.com/files_jeud8334j/87365_submitter_file3__711C6870A97A454FBD3F9D396A7F1703.jpeg,Was taking look moon photos and saw star change colors and pattern.,798,a woman is holding a large red and white umbrella .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
33.68355834,-117.99869199999999,United States,http://www.mufoncms.com/files_jeud8334j/87365_submitter_file4__BB014718A7A1416A80A20F61F487DF66.jpeg,Was taking look moon photos and saw star change colors and pattern.,799,a close up of a tv on a table,['jellyfish'],jellyfish,,,,,,
28.155574800000004,-82.75452790000001,United States,http://www.mufoncms.com/files_jeud8334j/87363_submitter_file1__mufon.jpg,Observed dark rectangular object moving right to left in front of clouds. vanished. left vision with spots in eyes similar to camera flash.,800,a group of people standing in a field with a kite .,['menu'],menu,,,,,,
38.7262524,-9.1319366,Portugal,http://www.mufoncms.com/files_jeud8334j/87343_submitter_file1__IMG30371.JPG,A huge cluster of lights - bright starlike- that crossed the sky at very high altitude,801,a view of a building with a clock on it .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
42.09385770000001,-86.4895463,United States,http://www.mufoncms.com/files_jeud8334j/87310_submitter_file1__dennisuap.jpg,I did not see this object until i was looking at my pictures.,802,a man standing on a skateboard on a sidewalk .,"['bannister, banister, balustrade, balusters, handrail']",bannister, banister, balustrade, balusters, handrail,,
42.09385770000001,-86.4895463,United States,http://www.mufoncms.com/files_jeud8334j/87310_submitter_file2__dennisuap1.jpg,I did not see this object until i was looking at my pictures.,803,a woman standing in a field holding a kite .,"['sunglasses, dark glasses, shades']",sunglasses, dark glasses, shades,,,,
39.41419355,-75.86273632,United States,http://www.mufoncms.com/files_jeud8334j/87293_submitter_file1__IMG1631.jpgUFO.jpg,Blueish whit orb ,804,an airplane flying over a city at night .,['palace'],palace,,,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/87284_submitter_file2__PicsArt100904.20.22.jpg,I took videos of strange cloud formations over hwy 89. when i used a solarization filter on some of the screenshots from my videos,805,a fire hydrant in the middle of a forest .,['fountain'],fountain,,,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/87284_submitter_file3__20171009154019Burst01.jpg,I took videos of strange cloud formations over hwy 89. when i used a solarization filter on some of the screenshots from my videos,806,a person flying a kite in a field .,['geyser'],geyser,,,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/87284_submitter_file4__PicsArt100904.23.16.jpg,I took videos of strange cloud formations over hwy 89. when i used a solarization filter on some of the screenshots from my videos,807,a group of people riding skis down a snow covered slope .,['fountain'],fountain,,,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/87284_submitter_file5__Screenshot20171009160616.png,I took videos of strange cloud formations over hwy 89. when i used a solarization filter on some of the screenshots from my videos,808,a person on a snowboard in the snow .,['geyser'],geyser,,,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/87284_submitter_file6__PicsArt100904.29.24.jpg,I took videos of strange cloud formations over hwy 89. when i used a solarization filter on some of the screenshots from my videos,809,a group of people skiing down a snow covered slope .,['fountain'],fountain,,,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/87284_submitter_file7__PicsArt100904.31.41.jpg,I took videos of strange cloud formations over hwy 89. when i used a solarization filter on some of the screenshots from my videos,810,a group of people standing on top of a snow covered slope .,['fountain'],fountain,,,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/87284_submitter_file8__PicsArt100904.37.49.jpg,I took videos of strange cloud formations over hwy 89. when i used a solarization filter on some of the screenshots from my videos,811,a fire hydrant in the middle of a forest .,['fountain'],fountain,,,,,,
35.476674100000004,-82.3240559,United States,http://www.mufoncms.com/files_jeud8334j/87274_submitter_file1__1.JPG,I observed 2 different size & shaped objects,812,a view of a mountain range from inside a plane .,['convertible'],convertible,,,,,,
35.476674100000004,-82.3240559,United States,http://www.mufoncms.com/files_jeud8334j/87274_submitter_file2__2.png,I observed 2 different size & shaped objects,813,a plane flying in the sky with a sky background,"['warplane, military plane']",warplane, military plane,,,,,
35.476674100000004,-82.3240559,United States,http://www.mufoncms.com/files_jeud8334j/87274_submitter_file3__3.png,I observed 2 different size & shaped objects,814,a plane flying in the sky over a mountain .,['wing'],wing,,,,,,
35.476674100000004,-82.3240559,United States,http://www.mufoncms.com/files_jeud8334j/87274_submitter_file4__4.png,I observed 2 different size & shaped objects,815,a plane is flying over a city street .,['missile'],missile,,,,,,
0.0,0.0,CA,http://www.mufoncms.com/files_jeud8334j/87268_submitter_file1__IMG6330.JPG,Have had many sightings in a 10 mile area photoes and video,816,a large jetliner flying through a cloudy blue sky .,['jellyfish'],jellyfish,,,,,,
0.0,0.0,CA,http://www.mufoncms.com/files_jeud8334j/87268_submitter_file2__IMG6331.JPG,Have had many sightings in a 10 mile area photoes and video,817,a blue and white bird flying in the sky .,['balloon'],balloon,,,,,,
0.0,0.0,CA,http://www.mufoncms.com/files_jeud8334j/87268_submitter_file3__IMG6332.JPG,Have had many sightings in a 10 mile area photoes and video,818,a blue and white bird flying in the sky .,"['spotlight, spot']",spotlight, spot,,,,,
0.0,0.0,CA,http://www.mufoncms.com/files_jeud8334j/87268_submitter_file4__IMG6334.JPG,Have had many sightings in a 10 mile area photoes and video,819,a plane flying over a large body of water .,['balloon'],balloon,,,,,,
32.80943527,-117.0628513,United States,http://www.mufoncms.com/files_jeud8334j/87261_submitter_file1__TiffanysUFO1Sept282017.jpeg,4-5 pulsating orange/red lights in fixed position over san diego on sept 28 2017 for 20 minutes ,820,a man is standing in front of a mirror,"['traffic light, traffic signal, stoplight']",traffic light, traffic signal, stoplight,,,,
32.80943527,-117.0628513,United States,http://www.mufoncms.com/files_jeud8334j/87261_submitter_file2__TiffanysUFO2Sept282017.jpeg,4-5 pulsating orange/red lights in fixed position over san diego on sept 28 2017 for 20 minutes ,821,a person holding a pair of scissors in their hands .,['fountain'],fountain,,,,,,
47.83357651,11.34657974,Germany,http://www.mufoncms.com/files_jeud8334j/87225_submitter_file1__20171002121337.jpg,Strange globe in the air,822,a kite flying in the sky over a city .,['obelisk'],obelisk,,,,,,
47.83357651,11.34657974,Germany,http://www.mufoncms.com/files_jeud8334j/87225_submitter_file2__20171002121337Kopie.jpg,Strange globe in the air,823,a kite flying in the sky over a city .,"['lakeside, lakeshore']",lakeside, lakeshore,,,,,
37.265300399999994,-97.3717118,United States,http://www.mufoncms.com/files_jeud8334j/87213_submitter_file1__86F8AAAF96CD44AEB9AFC320E1629359.jpeg, wellington turnpike entrance heading north @ 75 mph. it was bright,824,a plane flying in the sky with a sky background,['crane'],crane,,,,,,
37.265300399999994,-97.3717118,United States,http://www.mufoncms.com/files_jeud8334j/87213_submitter_file2__2FCF129F96DD40889A9A4E3BAF16C73A.jpeg, wellington turnpike entrance heading north @ 75 mph. it was bright,825,a red and white plane flying in the sky,['crane'],crane,,,,,,
37.265300399999994,-97.3717118,United States,http://www.mufoncms.com/files_jeud8334j/87213_submitter_file3__31FC9F6830FF4A2FBFEE7BD47BDC58BB.jpeg, wellington turnpike entrance heading north @ 75 mph. it was bright,826,a plane flying in the air with a sky background,['crane'],crane,,,,,,
30.22450793,-85.91145469,United States,http://www.mufoncms.com/files_jeud8334j/87210_submitter_file1__IMG07491.JPG,Noticed object in photo 2 days after image made,827,a person flying a kite in the sky .,['ski'],ski,,,,,,
39.3250801,-111.09047109999999,United States,http://www.mufoncms.com/files_jeud8334j/87195_submitter_file1__Capture6.PNG,Was touring andromeda galaxy on google sky,828,a bunch of bananas hanging from a tree .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
39.3250801,-111.09047109999999,United States,http://www.mufoncms.com/files_jeud8334j/87195_submitter_file2__Capture3.PNG,Was touring andromeda galaxy on google sky,829,a bunch of flowers that are in the grass .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
39.3250801,-111.09047109999999,United States,http://www.mufoncms.com/files_jeud8334j/87195_submitter_file3__Capture4.PNG,Was touring andromeda galaxy on google sky,830,a tree with a bunch of birds on it,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
39.3250801,-111.09047109999999,United States,http://www.mufoncms.com/files_jeud8334j/87195_submitter_file4__Capture5.PNG,Was touring andromeda galaxy on google sky,831,a close up of a pair of scissors,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
39.3250801,-111.09047109999999,United States,http://www.mufoncms.com/files_jeud8334j/87195_submitter_file5__samestars.PNG,Was touring andromeda galaxy on google sky,832,a view of a bunch of birds flying in the sky .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
0.0,0.0,PR,http://www.mufoncms.com/files_jeud8334j/87185_submitter_file1__DSC0058.JPG,Object very close to helicopter in humacao,833,a bunch of boats that are in the water .,"['seashore, coast, seacoast, sea-coast']",seashore, coast, seacoast, sea-coast,,,
0.0,0.0,PR,http://www.mufoncms.com/files_jeud8334j/87185_submitter_file2__DSC0059.JPG,Object very close to helicopter in humacao,834,a group of people standing on top of a sandy beach .,"['seashore, coast, seacoast, sea-coast']",seashore, coast, seacoast, sea-coast,,,
0.0,0.0,PR,http://www.mufoncms.com/files_jeud8334j/87185_submitter_file3__DSC0060.JPG,Object very close to helicopter in humacao,835,a bunch of boats that are in the water .,"['seashore, coast, seacoast, sea-coast']",seashore, coast, seacoast, sea-coast,,,
0.0,0.0,PR,http://www.mufoncms.com/files_jeud8334j/87183_submitter_file1__DSC0163cropped.JPG,Large disc very close to me,836,a giraffe standing in the middle of a field .,"['promontory, headland, head, foreland']",promontory, headland, head, foreland,,,
0.0,0.0,PR,http://www.mufoncms.com/files_jeud8334j/87183_submitter_file2__DSC0164cropped.JPG,Large disc very close to me,837,a kite flying in the sky over a body of water .,"['promontory, headland, head, foreland']",promontory, headland, head, foreland,,,
47.0085533,-122.4543478,United States,http://www.mufoncms.com/files_jeud8334j/87177_submitter_file1__IMG20170821101645.jpg,During the solar eclipse and i didn't see it with my naked eye but my camera phone picked it up,838,a group of people flying kites in a park .,['barn'],barn,,,,,,
47.0085533,-122.4543478,United States,http://www.mufoncms.com/files_jeud8334j/87177_submitter_file2__IMG20170821101724.jpg,During the solar eclipse and i didn't see it with my naked eye but my camera phone picked it up,839,a group of birds flying over a street .,"['spotlight, spot']",spotlight, spot,,,,,
47.0085533,-122.4543478,United States,http://www.mufoncms.com/files_jeud8334j/87177_submitter_file3__PHOTO20170504143652.jpg,During the solar eclipse and i didn't see it with my naked eye but my camera phone picked it up,840,a group of people standing on top of a lush green field .,"['megalith, megalithic structure']",megalith, megalithic structure,,,,,
47.0085533,-122.4543478,United States,http://www.mufoncms.com/files_jeud8334j/87177_submitter_file4__PHOTO20170504143659.jpg,During the solar eclipse and i didn't see it with my naked eye but my camera phone picked it up,841,a group of people flying kites in a field .,['geyser'],geyser,,,,,,
47.0085533,-122.4543478,United States,http://www.mufoncms.com/files_jeud8334j/87177_submitter_file5__PHOTO20170504143706.jpg,During the solar eclipse and i didn't see it with my naked eye but my camera phone picked it up,842,a group of people standing on top of a lush green field .,"['megalith, megalithic structure']",megalith, megalithic structure,,,,,
47.933145700000004,-123.4096268,United States,http://www.mufoncms.com/files_jeud8334j/87170_submitter_file1__DSC2655.jpg,Orb shaped objected at hurricane ridge washington state,843,a view of a mountain range from below .,['alp'],alp,,,,,,
0.0,0.0,GB,http://www.mufoncms.com/files_jeud8334j/87167_submitter_file3__Edgedetection6.10.17.png,Chem trails crosshatch,844,a bunch of kites flying in the sky,"['parachute, chute']",parachute, chute,,,,,
0.0,0.0,GB,http://www.mufoncms.com/files_jeud8334j/87167_submitter_file4__imageenhanced.png,Chem trails crosshatch,845,a person is snowboarding down a snowy hill .,"['puck, hockey puck']",puck, hockey puck,,,,,
0.0,0.0,GB,http://www.mufoncms.com/files_jeud8334j/87167_submitter_file5__siteforsighting.png,Chem trails crosshatch,846,a building with a clock on the top of it .,"['brass, memorial tablet, plaque']",brass, memorial tablet, plaque,,,,
0.0,0.0,GB,http://www.mufoncms.com/files_jeud8334j/87167_submitter_file6__2014streetviewwithimagenexttoit2017.png,Chem trails crosshatch,847,a close up of a pair of scissors,['envelope'],envelope,,,,,,
-32.09198439,115.79103159999998,Australia,http://www.mufoncms.com/files_jeud8334j/87162_submitter_file2__20171003190159.jpg,The first one is a very bright orb contacted the paper about it they did a small areticle the netherlands fremantle herald.The second is a small craft senna though my binoculars it changes color in sequence i feel uncomfortable easy when its there,848,an airplane flying over a snow covered mountain .,['pole'],pole,,,,,,
